Position,G+T/window,G/T_ratio
9295,0.47,0.5771812080536913
9300,0.47,0.5986394557823129
9305,0.47,0.5771812080536913
9310,0.47,0.5771812080536913
9315,0.468,0.5704697986577181
9320,0.468,0.5704697986577181
9325,0.464,0.5782312925170068
9330,0.466,0.5637583892617449
9335,0.472,0.5526315789473685
9340,0.47,0.5562913907284768
9345,0.47,0.5666666666666667
9350,0.47,0.5460526315789473
9355,0.47,0.5562913907284768
9360,0.47,0.5460526315789473
9365,0.472,0.5526315789473685
9370,0.476,0.5657894736842105
9375,0.474,0.58
9380,0.478,0.5827814569536424
9385,0.482,0.6066666666666667
9390,0.482,0.5855263157894737
9395,0.482,0.6066666666666667
9400,0.482,0.6066666666666667
9405,0.486,0.609271523178808
9410,0.488,0.5947712418300654
9415,0.492,0.5974025974025974
9420,0.494,0.5935483870967742
9425,0.494,0.5935483870967742
9430,0.498,0.5961538461538461
9435,0.498,0.6064516129032258
9440,0.498,0.6274509803921569
9445,0.498,0.6381578947368421
9450,0.5,0.6339869281045751
9455,0.504,0.6470588235294118
9460,0.5,0.6447368421052632
9465,0.504,0.6578947368421053
9470,0.508,0.6601307189542484
9475,0.504,0.6688741721854304
9480,0.506,0.6866666666666666
9485,0.502,0.6733333333333333
9490,0.496,0.6870748299319728
9495,0.496,0.6986301369863014
9500,0.502,0.6959459459459459
9505,0.502,0.6845637583892618
9510,0.502,0.6845637583892618
9515,0.508,0.6933333333333334
9520,0.506,0.6866666666666666
9525,0.506,0.7094594594594594
9530,0.508,0.7278911564625851
9535,0.504,0.7142857142857143
9540,0.508,0.7046979865771812
9545,0.506,0.7094594594594594
9550,0.506,0.7210884353741497
9555,0.502,0.7310344827586207
9560,0.5,0.7241379310344828
9565,0.504,0.726027397260274
9570,0.512,0.7066666666666667
9575,0.514,0.6907894736842105
9580,0.512,0.6842105263157895
9585,0.51,0.7
9590,0.506,0.7094594594594594
9595,0.504,0.726027397260274
9600,0.504,0.7142857142857143
9605,0.506,0.7210884353741497
9610,0.506,0.697986577181208
9615,0.512,0.7066666666666667
9620,0.512,0.7181208053691275
9625,0.52,0.7105263157894737
9630,0.52,0.7105263157894737
9635,0.52,0.7218543046357616
9640,0.52,0.6993464052287581
9645,0.516,0.72
9650,0.518,0.7039473684210527
9655,0.514,0.7133333333333334
9660,0.508,0.7278911564625851
9665,0.508,0.7278911564625851
9670,0.508,0.7162162162162162
9675,0.508,0.7278911564625851
9680,0.512,0.7414965986394558
9685,0.504,0.75
9690,0.506,0.7448275862068966
9695,0.508,0.7278911564625851
9700,0.512,0.7534246575342466
9705,0.52,0.7567567567567568
9710,0.518,0.7619047619047619
9715,0.524,0.782312925170068
9720,0.526,0.8013698630136986
9725,0.524,0.8068965517241379
9730,0.522,0.8
9735,0.518,0.7986111111111112
9740,0.518,0.8111888111888111
9745,0.52,0.8181818181818182
9750,0.518,0.8368794326241135
9755,0.522,0.8380281690140845
9760,0.52,0.8571428571428571
9765,0.518,0.8368794326241135
9770,0.518,0.8368794326241135
9775,0.518,0.823943661971831
9780,0.522,0.8125
9785,0.52,0.8309859154929577
9790,0.514,0.8357142857142857
9795,0.514,0.8098591549295775
9800,0.508,0.8014184397163121
9805,0.51,0.8214285714285714
9810,0.506,0.8333333333333334
9815,0.506,0.8467153284671532
9820,0.51,0.8345323741007195
9825,0.512,0.8285714285714286
9830,0.51,0.8345323741007195
9835,0.5,0.8518518518518519
9840,0.502,0.8455882352941176
9845,0.5,0.8382352941176471
9850,0.5,0.8382352941176471
9855,0.504,0.8129496402877698
9860,0.504,0.8260869565217391
9865,0.508,0.8014184397163121
9870,0.504,0.8
9875,0.508,0.7887323943661971
9880,0.504,0.8
9885,0.496,0.7841726618705036
9890,0.494,0.7898550724637681
9895,0.492,0.782608695652174
9900,0.494,0.7769784172661871
9905,0.492,0.7697841726618705
9910,0.49,0.762589928057554
9915,0.488,0.7428571428571429
9920,0.48,0.7518248175182481
9925,0.482,0.7463768115942029
9930,0.478,0.7573529411764706
9935,0.476,0.75
9940,0.474,0.7426470588235294
9945,0.472,0.7226277372262774
9950,0.472,0.7352941176470589
9955,0.466,0.725925925925926
9960,0.47,0.7153284671532847
9965,0.472,0.7226277372262774
9970,0.474,0.717391304347826
9975,0.472,0.7101449275362319
9980,0.47,0.7028985507246377
9985,0.466,0.7007299270072993
9990,0.47,0.6785714285714286
9995,0.47,0.6785714285714286
10000,0.464,0.6811594202898551
10005,0.464,0.6811594202898551
10010,0.46,0.6911764705882353
10015,0.462,0.6985294117647058
10020,0.46,0.7037037037037037
10025,0.458,0.6962962962962963
10030,0.458,0.6838235294117647
10035,0.456,0.6888888888888889
10040,0.456,0.7014925373134329
10045,0.458,0.6838235294117647
10050,0.462,0.7111111111111111
10055,0.466,0.6884057971014492
10060,0.472,0.697841726618705
10065,0.468,0.6714285714285714
10070,0.466,0.6884057971014492
10075,0.466,0.7007299270072993
10080,0.47,0.7279411764705882
10085,0.472,0.7101449275362319
10090,0.476,0.7246376811594203
10095,0.476,0.7246376811594203
10100,0.474,0.7299270072992701
10105,0.474,0.7426470588235294
10110,0.474,0.7555555555555555
10115,0.466,0.7518796992481203
10120,0.468,0.7333333333333333
10125,0.462,0.7368421052631579
10130,0.462,0.7238805970149254
10135,0.462,0.7111111111111111
10140,0.466,0.725925925925926
10145,0.468,0.7205882352941176
10150,0.472,0.7226277372262774
10155,0.476,0.7122302158273381
10160,0.478,0.7071428571428572
10165,0.484,0.7285714285714285
10170,0.484,0.7285714285714285
10175,0.484,0.7163120567375887
10180,0.48,0.7021276595744681
10185,0.486,0.6875
10190,0.492,0.673469387755102
10195,0.498,0.66
10200,0.496,0.6423841059602649
10205,0.488,0.6266666666666667
10210,0.484,0.6133333333333333
10215,0.482,0.5855263157894737
10220,0.484,0.5816993464052288
10225,0.484,0.5816993464052288
10230,0.482,0.5960264900662252
10235,0.486,0.5986842105263158
10240,0.484,0.6026490066225165
10245,0.484,0.5921052631578947
10250,0.486,0.577922077922078
10255,0.488,0.5641025641025641
10260,0.486,0.5576923076923077
10265,0.49,0.5408805031446541
10270,0.494,0.54375
10275,0.49,0.53125
10280,0.488,0.5443037974683544
10285,0.49,0.5408805031446541
10290,0.498,0.55625
10295,0.498,0.55625
10300,0.498,0.55625
10305,0.498,0.5370370370370371
10310,0.498,0.5370370370370371
10315,0.5,0.5527950310559007
10320,0.496,0.559748427672956
10325,0.494,0.5534591194968553
10330,0.494,0.5632911392405063
10335,0.5,0.5625
10340,0.5,0.5625
10345,0.502,0.5493827160493827
10350,0.506,0.5521472392638037
10355,0.504,0.575
10360,0.502,0.56875
10365,0.498,0.5759493670886076
10370,0.496,0.569620253164557
10375,0.492,0.5870967741935483
10380,0.496,0.5897435897435898
10385,0.502,0.5786163522012578
10390,0.506,0.5911949685534591
10395,0.504,0.5849056603773585
10400,0.508,0.577639751552795
10405,0.512,0.5900621118012422
10410,0.512,0.6
10415,0.514,0.5962732919254659
10420,0.516,0.5925925925925926
10425,0.52,0.5853658536585366
10430,0.524,0.5688622754491018
10435,0.532,0.5555555555555556
10440,0.532,0.5465116279069767
10445,0.536,0.5402298850574713
10450,0.54,0.5340909090909091
10455,0.546,0.5251396648044693
10460,0.548,0.5307262569832403
10465,0.546,0.5082872928176796
10470,0.542,0.4972375690607735
10475,0.548,0.4891304347826087
10480,0.548,0.4810810810810811
10485,0.55,0.4864864864864865
10490,0.546,0.4918032786885246
10495,0.546,0.4918032786885246
10500,0.546,0.483695652173913
10505,0.55,0.4945652173913043
10510,0.552,0.4838709677419355
10515,0.546,0.4756756756756757
10520,0.548,0.4731182795698925
10525,0.548,0.46524064171123
10530,0.548,0.4574468085106383
10535,0.556,0.4479166666666667
10540,0.556,0.44041450777202074
10545,0.554,0.4427083333333333
10550,0.552,0.4153846153846154
10555,0.552,0.4153846153846154
10560,0.552,0.4010152284263959
10565,0.552,0.4010152284263959
10570,0.548,0.3979591836734694
10575,0.548,0.39086294416243655
10580,0.548,0.37
10585,0.546,0.365
10590,0.55,0.3613861386138614
10595,0.552,0.35294117647058826
10600,0.556,0.34299516908212563
10605,0.556,0.33653846153846156
10610,0.554,0.3317307692307692
10615,0.554,0.3317307692307692
10620,0.554,0.3317307692307692
10625,0.556,0.33653846153846156
10630,0.56,0.3397129186602871
10635,0.554,0.3317307692307692
10640,0.548,0.3300970873786408
10645,0.552,0.3269230769230769
10650,0.548,0.3300970873786408
10655,0.546,0.3382352941176471
10660,0.548,0.33658536585365856
10665,0.546,0.3188405797101449
10670,0.546,0.3188405797101449
10675,0.542,0.3155339805825243
10680,0.546,0.3188405797101449
10685,0.546,0.3125
10690,0.542,0.3155339805825243
10695,0.534,0.3283582089552239
10700,0.534,0.3283582089552239
10705,0.534,0.3283582089552239
10710,0.532,0.33
10715,0.526,0.3282828282828283
10720,0.528,0.32
10725,0.53,0.325
10730,0.532,0.32338308457711445
10735,0.528,0.32663316582914576
10740,0.532,0.32338308457711445
10745,0.528,0.3333333333333333
10750,0.524,0.3299492385786802
10755,0.522,0.3384615384615385
10760,0.522,0.34536082474226804
10765,0.518,0.3631578947368421
10770,0.516,0.3723404255319149
10775,0.522,0.3736842105263158
10780,0.526,0.3556701030927835
10785,0.526,0.3487179487179487
10790,0.522,0.34536082474226804
10795,0.522,0.35233160621761656
10800,0.526,0.3626943005181347
10805,0.526,0.3697916666666667
10810,0.528,0.36787564766839376
10815,0.528,0.3469387755102041
10820,0.53,0.3520408163265306
10825,0.534,0.3622448979591837
10830,0.532,0.3641025641025641
10835,0.532,0.35714285714285715
10840,0.528,0.36082474226804123
10845,0.526,0.3697916666666667
10850,0.526,0.3769633507853403
10855,0.528,0.375
10860,0.53,0.36597938144329895
10865,0.53,0.3802083333333333
10870,0.532,0.37823834196891193
10875,0.532,0.3641025641025641
10880,0.528,0.36082474226804123
10885,0.53,0.37305699481865284
10890,0.53,0.358974358974359
10895,0.532,0.3641025641025641
10900,0.53,0.37305699481865284
10905,0.528,0.36787564766839376
10910,0.528,0.36082474226804123
10915,0.53,0.358974358974359
10920,0.534,0.3553299492385787
10925,0.532,0.37823834196891193
10930,0.526,0.3915343915343915
10935,0.52,0.40540540540540543
10940,0.52,0.4207650273224044
10945,0.52,0.42857142857142855
10950,0.52,0.4207650273224044
10955,0.516,0.43333333333333335
10960,0.514,0.42777777777777776
10965,0.514,0.43575418994413406
10970,0.512,0.43820224719101125
10975,0.508,0.4514285714285714
10980,0.51,0.45714285714285713
10985,0.512,0.46285714285714286
10990,0.514,0.47701149425287354
10995,0.514,0.4685714285714286
11000,0.518,0.48
11005,0.52,0.4689265536723164
11010,0.514,0.47701149425287354
11015,0.518,0.48
11020,0.52,0.4942528735632184
11025,0.526,0.4858757062146893
11030,0.528,0.5
11035,0.522,0.5086705202312138
11040,0.522,0.5174418604651163
11045,0.528,0.5172413793103449
11050,0.526,0.5380116959064327
11055,0.522,0.5443786982248521
11060,0.518,0.5602409638554217
11065,0.518,0.5696969696969697
11070,0.524,0.5688622754491018
11075,0.524,0.5783132530120482
11080,0.522,0.5818181818181818
11085,0.524,0.5878787878787879
11090,0.518,0.588957055214724
11095,0.512,0.6
11100,0.512,0.6
11105,0.51,0.59375
11110,0.516,0.6024844720496895
11115,0.518,0.6086956521739131
11120,0.52,0.6149068322981367
11125,0.522,0.6211180124223602
11130,0.524,0.6273291925465838
11135,0.528,0.6296296296296297
11140,0.528,0.6296296296296297
11145,0.524,0.6273291925465838
11150,0.522,0.63125
11155,0.524,0.6273291925465838
11160,0.522,0.63125
11165,0.524,0.6375
11170,0.52,0.6352201257861635
11175,0.524,0.6375
11180,0.526,0.6335403726708074
11185,0.524,0.6477987421383647
11190,0.528,0.660377358490566
11195,0.53,0.6459627329192547
11200,0.526,0.64375
11205,0.528,0.65
11210,0.53,0.65625
11215,0.534,0.6481481481481481
11220,0.53,0.6666666666666666
11225,0.53,0.6459627329192547
11230,0.526,0.64375
11235,0.528,0.639751552795031
11240,0.524,0.6477987421383647
11245,0.53,0.65625
11250,0.532,0.6625
11255,0.526,0.6540880503144654
11260,0.524,0.6582278481012658
11265,0.528,0.65
11270,0.53,0.65625
11275,0.524,0.6687898089171974
11280,0.524,0.6687898089171974
11285,0.524,0.6794871794871795
11290,0.526,0.6751592356687898
11295,0.53,0.6878980891719745
11300,0.53,0.6666666666666666
11305,0.532,0.6835443037974683
11310,0.536,0.675
11315,0.532,0.6942675159235668
11320,0.532,0.7051282051282052
11325,0.53,0.6987179487179487
11330,0.528,0.7032258064516129
11335,0.524,0.7124183006535948
11340,0.526,0.7189542483660131
11345,0.526,0.7189542483660131
11350,0.524,0.7124183006535948
11355,0.524,0.6903225806451613
11360,0.524,0.6903225806451613
11365,0.528,0.7032258064516129
11370,0.528,0.7032258064516129
11375,0.53,0.7096774193548387
11380,0.534,0.7115384615384616
11385,0.534,0.7115384615384616
11390,0.536,0.7070063694267515
11395,0.536,0.7070063694267515
11400,0.534,0.689873417721519
11405,0.534,0.689873417721519
11410,0.532,0.6835443037974683
11415,0.528,0.7032258064516129
11420,0.53,0.7207792207792207
11425,0.526,0.7077922077922078
11430,0.532,0.7161290322580646
11435,0.538,0.7025316455696202
11440,0.54,0.6981132075471698
11445,0.54,0.6981132075471698
11450,0.54,0.7197452229299363
11455,0.542,0.7261146496815286
11460,0.544,0.732484076433121
11465,0.546,0.75
11470,0.546,0.7727272727272727
11475,0.548,0.7792207792207793
11480,0.55,0.7741935483870968
11485,0.548,0.7564102564102564
11490,0.548,0.7564102564102564
11495,0.544,0.7548387096774194
11500,0.538,0.7581699346405228
11505,0.532,0.7615894039735099
11510,0.538,0.7581699346405228
11515,0.532,0.75
11520,0.534,0.756578947368421
11525,0.532,0.7733333333333333
11530,0.528,0.7718120805369127
11535,0.526,0.777027027027027
11540,0.518,0.773972602739726
11545,0.512,0.7777777777777778
11550,0.516,0.7671232876712328
11555,0.52,0.7808219178082192
11560,0.518,0.773972602739726
11565,0.522,0.8
11570,0.514,0.8098591549295775
11575,0.516,0.8169014084507042
11580,0.514,0.8357142857142857
11585,0.51,0.8478260869565217
11590,0.514,0.8357142857142857
11595,0.52,0.8439716312056738
11600,0.516,0.8695652173913043
11605,0.52,0.8571428571428571
11610,0.518,0.8768115942028986
11615,0.518,0.8768115942028986
11620,0.516,0.8970588235294118
11625,0.518,0.8768115942028986
11630,0.514,0.8759124087591241
11635,0.514,0.8759124087591241
11640,0.518,0.8633093525179856
11645,0.52,0.8705035971223022
11650,0.526,0.8785714285714286
11655,0.526,0.8785714285714286
11660,0.53,0.8661971830985915
11665,0.528,0.9130434782608695
11670,0.532,0.927536231884058
11675,0.532,0.9416058394160584
11680,0.528,0.9701492537313433
11685,0.53,0.9924812030075187
11690,0.53,0.9924812030075187
11695,0.532,1.0151515151515151
11700,0.538,1.007462686567164
11705,0.534,1.0075187969924813
11710,0.538,1.0225563909774436
11715,0.536,1.0303030303030303
11720,0.54,1.0149253731343284
11725,0.538,1.0534351145038168
11730,0.544,1.0606060606060606
11735,0.544,1.0451127819548873
11740,0.542,1.037593984962406
11745,0.54,1.0
11750,0.54,1.0149253731343284
11755,0.546,1.0073529411764706
11760,0.548,1.0
11765,0.544,1.0
11770,0.542,0.9637681159420289
11775,0.546,0.95
11780,0.542,0.9781021897810219
11785,0.542,0.9926470588235294
11790,0.54,0.9852941176470589
11795,0.536,0.9851851851851852
11800,0.534,0.9925373134328358
11805,0.53,0.9629629629629629
11810,0.526,0.9924242424242424
11815,0.53,0.9776119402985075
11820,0.532,0.9850746268656716
11825,0.536,0.9705882352941176
11830,0.538,0.9492753623188406
11835,0.546,0.9361702127659575
11840,0.546,0.9225352112676056
11845,0.544,0.9290780141843972
11850,0.546,0.9225352112676056
11855,0.542,0.9496402877697842
11860,0.542,0.9781021897810219
11865,0.538,0.9635036496350365
11870,0.542,0.9637681159420289
11875,0.536,0.9705882352941176
11880,0.536,0.9705882352941176
11885,0.536,0.9851851851851852
11890,0.53,1.0075757575757576
11895,0.534,1.0227272727272727
11900,0.536,1.0303030303030303
11905,0.532,1.0461538461538462
11910,0.534,1.069767441860465
11915,0.536,1.0615384615384615
11920,0.532,1.078125
11925,0.53,1.0703125
11930,0.528,1.0625
11935,0.52,1.08
11940,0.518,1.0887096774193548
11945,0.516,1.1147540983606556
11950,0.512,1.098360655737705
11955,0.512,1.064516129032258
11960,0.514,1.089430894308943
11965,0.51,1.0731707317073171
11970,0.514,1.0725806451612903
11975,0.514,1.056
11980,0.51,1.0564516129032258
11985,0.512,1.064516129032258
11990,0.516,1.0806451612903225
11995,0.522,1.0714285714285714
12000,0.524,1.0793650793650793
12005,0.53,1.0866141732283465
12010,0.53,1.0866141732283465
12015,0.538,1.0534351145038168
12020,0.534,1.0381679389312977
12025,0.538,1.0378787878787878
12030,0.536,1.0458015267175573
12035,0.54,1.0610687022900764
12040,0.542,1.0687022900763359
12045,0.544,1.0763358778625953
12050,0.542,1.0687022900763359
12055,0.54,1.0610687022900764
12060,0.542,1.053030303030303
12065,0.538,1.0225563909774436
12070,0.542,1.0223880597014925
12075,0.542,1.037593984962406
12080,0.542,1.037593984962406
12085,0.548,1.044776119402985
12090,0.548,1.044776119402985
12095,0.548,1.044776119402985
12100,0.552,1.0444444444444445
12105,0.548,1.0757575757575757
12110,0.548,1.0601503759398496
12115,0.546,1.0681818181818181
12120,0.546,1.0526315789473684
12125,0.544,1.0763358778625953
12130,0.546,1.1162790697674418
12135,0.548,1.124031007751938
12140,0.55,1.1317829457364341
12145,0.548,1.140625
12150,0.55,1.099236641221374
12155,0.546,1.1162790697674418
12160,0.546,1.1328125
12165,0.544,1.1085271317829457
12170,0.542,1.1007751937984496
12175,0.542,1.0846153846153845
12180,0.542,1.0687022900763359
12185,0.54,1.0454545454545454
12190,0.538,1.0534351145038168
12195,0.54,1.0454545454545454
12200,0.536,1.0615384615384615
12205,0.538,1.0692307692307692
12210,0.534,1.069767441860465
12215,0.536,1.0615384615384615
12220,0.532,1.062015503875969
12225,0.532,1.0461538461538462
12230,0.524,1.0310077519379846
12235,0.52,1.047244094488189
12240,0.526,1.0387596899224807
12245,0.524,1.046875
12250,0.526,1.0387596899224807
12255,0.526,1.0387596899224807
12260,0.528,1.0625
12265,0.53,1.054263565891473
12270,0.528,1.078740157480315
12275,0.526,1.104
12280,0.524,1.096
12285,0.524,1.062992125984252
12290,0.524,1.046875
12295,0.524,1.046875
12300,0.522,1.0551181102362204
12305,0.524,1.062992125984252
12310,0.526,1.0546875
12315,0.528,1.0625
12320,0.524,1.062992125984252
12325,0.52,1.0634920634920635
12330,0.522,1.1048387096774193
12335,0.514,1.1239669421487604
12340,0.516,1.1322314049586777
12345,0.518,1.1229508196721312
12350,0.514,1.1596638655462186
12355,0.514,1.1596638655462186
12360,0.512,1.1512605042016806
12365,0.512,1.1333333333333333
12370,0.506,1.1623931623931625
12375,0.51,1.1610169491525424
12380,0.512,1.1333333333333333
12385,0.51,1.125
12390,0.516,1.1322314049586777
12395,0.51,1.125
12400,0.51,1.1428571428571428
12405,0.512,1.1512605042016806
12410,0.512,1.1333333333333333
12415,0.512,1.1333333333333333
12420,0.512,1.1333333333333333
12425,0.516,1.15
12430,0.516,1.1680672268907564
12435,0.522,1.1932773109243697
12440,0.528,1.2
12445,0.528,1.2
12450,0.528,1.218487394957983
12455,0.526,1.228813559322034
12460,0.52,1.2222222222222223
12465,0.524,1.2393162393162394
12470,0.524,1.2016806722689075
12475,0.524,1.2016806722689075
12480,0.524,1.2393162393162394
12485,0.522,1.2118644067796611
12490,0.516,1.1680672268907564
12495,0.516,1.1864406779661016
12500,0.516,1.1680672268907564
12505,0.512,1.1694915254237288
12510,0.51,1.1794871794871795
12515,0.504,1.2300884955752212
12520,0.506,1.238938053097345
12525,0.504,1.25
12530,0.506,1.2589285714285714
12535,0.508,1.247787610619469
12540,0.51,1.2566371681415929
12545,0.508,1.2678571428571428
12550,0.506,1.3
12555,0.508,1.2882882882882882
12560,0.512,1.2654867256637168
12565,0.516,1.2434782608695651
12570,0.512,1.2654867256637168
12575,0.506,1.238938053097345
12580,0.508,1.208695652173913
12585,0.506,1.1810344827586208
12590,0.506,1.1810344827586208
12595,0.506,1.1440677966101696
12600,0.508,1.1166666666666667
12605,0.508,1.134453781512605
12610,0.508,1.134453781512605
12615,0.51,1.125
12620,0.506,1.1260504201680672
12625,0.506,1.1260504201680672
12630,0.502,1.0916666666666666
12635,0.502,1.1092436974789917
12640,0.502,1.1452991452991452
12645,0.502,1.1452991452991452
12650,0.5,1.1551724137931034
12655,0.502,1.1452991452991452
12660,0.494,1.1478260869565218
12665,0.494,1.1293103448275863
12670,0.496,1.1016949152542372
12675,0.502,1.1092436974789917
12680,0.506,1.0909090909090908
12685,0.506,1.0737704918032787
12690,0.506,1.056910569105691
12695,0.504,1.032258064516129
12700,0.504,1.032258064516129
12705,0.51,0.9921875
12710,0.512,0.9844961240310077
12715,0.514,1.0236220472440944
12720,0.52,1.03125
12725,0.52,1.03125
12730,0.526,1.0076335877862594
12735,0.528,1.0
12740,0.522,1.0076923076923077
12745,0.522,1.0232558139534884
12750,0.516,1.015625
12755,0.518,1.0393700787401574
12760,0.52,1.03125
12765,0.518,1.0393700787401574
12770,0.522,1.0232558139534884
12775,0.522,1.0232558139534884
12780,0.524,1.046875
12785,0.522,1.0714285714285714
12790,0.522,1.088
12795,0.526,1.0708661417322836
12800,0.532,1.0461538461538462
12805,0.532,1.0461538461538462
12810,0.534,1.0381679389312977
12815,0.534,1.0381679389312977
12820,0.538,1.007462686567164
12825,0.534,1.0227272727272727
12830,0.534,1.0075187969924813
12835,0.54,1.0149253731343284
12840,0.54,1.0300751879699248
12845,0.542,1.0074074074074073
12850,0.546,0.9927007299270073
12855,0.548,0.9855072463768116
12860,0.55,0.9784172661870504
12865,0.55,0.9784172661870504
12870,0.554,0.9785714285714285
12875,0.558,0.9787234042553191
12880,0.556,0.9857142857142858
12885,0.554,0.9785714285714285
12890,0.554,0.9507042253521126
12895,0.556,0.9305555555555556
12900,0.554,0.9370629370629371
12905,0.556,0.9305555555555556
12910,0.556,0.9577464788732394
12915,0.554,0.9785714285714285
12920,0.552,0.9714285714285714
12925,0.552,0.9714285714285714
12930,0.55,0.950354609929078
12935,0.55,0.9366197183098591
12940,0.544,0.9290780141843972
12945,0.546,0.9361702127659575
12950,0.544,0.9428571428571428
12955,0.546,0.9782608695652174
12960,0.546,0.9927007299270073
12965,0.54,0.9852941176470589
12970,0.538,1.0225563909774436
12975,0.54,1.0300751879699248
12980,0.544,1.0148148148148148
12985,0.546,1.037313432835821
12990,0.55,1.0522388059701493
12995,0.546,1.037313432835821
13000,0.55,1.037037037037037
13005,0.554,1.0671641791044777
13010,0.56,1.0437956204379562
13015,0.566,1.0507246376811594
13020,0.564,1.0583941605839415
13025,0.566,1.0656934306569343
13030,0.566,1.0656934306569343
13035,0.566,1.0808823529411764
13040,0.564,1.0735294117647058
13045,0.566,1.0808823529411764
13050,0.568,1.088235294117647
13055,0.568,1.088235294117647
13060,0.566,1.1278195488721805
13065,0.56,1.1538461538461537
13070,0.562,1.1615384615384616
13075,0.568,1.16793893129771
13080,0.562,1.1953125
13085,0.564,1.220472440944882
13090,0.562,1.2301587301587302
13095,0.56,1.2580645161290323
13100,0.56,1.24
13105,0.562,1.2125984251968505
13110,0.56,1.2222222222222223
13115,0.562,1.2125984251968505
13120,0.566,1.2283464566929134
13125,0.562,1.2125984251968505
13130,0.566,1.2283464566929134
13135,0.568,1.2015503875968991
13140,0.566,1.176923076923077
13145,0.57,1.1755725190839694
13150,0.568,1.21875
13155,0.566,1.2283464566929134
13160,0.572,1.234375
13165,0.568,1.253968253968254
13170,0.57,1.28
13175,0.566,1.282258064516129
13180,0.564,1.2926829268292683
13185,0.564,1.3305785123966942
13190,0.564,1.3305785123966942
13195,0.564,1.3697478991596639
13200,0.562,1.38135593220339
13205,0.56,1.434782608695652
13210,0.56,1.434782608695652
13215,0.558,1.4260869565217391
13220,0.554,1.4298245614035088
13225,0.56,1.456140350877193
13230,0.558,1.4910714285714286
13235,0.56,1.4778761061946903
13240,0.566,1.4824561403508771
13245,0.568,1.4912280701754386
13250,0.572,1.5087719298245614
13255,0.568,1.5132743362831858
13260,0.564,1.5178571428571428
13265,0.568,1.4912280701754386
13270,0.568,1.4912280701754386
13275,0.568,1.4912280701754386
13280,0.57,1.456896551724138
13285,0.574,1.4741379310344827
13290,0.57,1.4782608695652173
13295,0.572,1.4655172413793103
13300,0.57,1.5
13305,0.572,1.5087719298245614
13310,0.572,1.5309734513274336
13315,0.57,1.5221238938053097
13320,0.568,1.5585585585585586
13325,0.57,1.5446428571428572
13330,0.57,1.5446428571428572
13335,0.57,1.5446428571428572
13340,0.568,1.5357142857142858
13345,0.564,1.5871559633027523
13350,0.562,1.5779816513761469
13355,0.566,1.5495495495495495
13360,0.568,1.5357142857142858
13365,0.568,1.5585585585585586
13370,0.568,1.5585585585585586
13375,0.566,1.5727272727272728
13380,0.566,1.5727272727272728
13385,0.568,1.5357142857142858
13390,0.566,1.5963302752293578
13395,0.566,1.6203703703703705
13400,0.57,1.5909090909090908
13405,0.572,1.6
13410,0.572,1.5535714285714286
13415,0.57,1.5446428571428572
13420,0.576,1.5043478260869565
13425,0.578,1.4700854700854702
13430,0.58,1.4786324786324787
13435,0.574,1.4741379310344827
13440,0.578,1.4491525423728813
13445,0.576,1.4406779661016949
13450,0.578,1.4083333333333334
13455,0.576,1.360655737704918
13460,0.574,1.3524590163934427
13465,0.578,1.3306451612903225
13470,0.58,1.32
13475,0.576,1.304
13480,0.574,1.296
13485,0.57,1.28
13490,0.568,1.253968253968254
13495,0.57,1.2619047619047619
13500,0.568,1.236220472440945
13505,0.564,1.186046511627907
13510,0.558,1.2142857142857142
13515,0.554,1.1984126984126984
13520,0.556,1.1550387596899225
13525,0.552,1.15625
13530,0.552,1.123076923076923
13535,0.55,1.0833333333333333
13540,0.552,1.0751879699248121
13545,0.552,1.0597014925373134
13550,0.55,1.037037037037037
13555,0.55,1.0522388059701493
13560,0.552,1.0444444444444445
13565,0.556,1.0291970802919708
13570,0.558,0.9928571428571429
13575,0.558,0.9928571428571429
13580,0.564,0.9859154929577465
13585,0.558,0.9647887323943662
13590,0.558,0.951048951048951
13595,0.558,0.9241379310344827
13600,0.554,0.9507042253521126
13605,0.548,0.9571428571428572
13610,0.544,0.9428571428571428
13615,0.54,0.9565217391304348
13620,0.536,0.9280575539568345
13625,0.538,0.935251798561151
13630,0.536,0.9420289855072463
13635,0.534,0.948905109489051
13640,0.534,0.9347826086956522
13645,0.526,0.9338235294117647
13650,0.526,0.9197080291970803
13655,0.526,0.9057971014492754
13660,0.526,0.9197080291970803
13665,0.528,0.8992805755395683
13670,0.524,0.8848920863309353
13675,0.522,0.8642857142857143
13680,0.522,0.8642857142857143
13685,0.522,0.8642857142857143
13690,0.52,0.8705035971223022
13695,0.52,0.8705035971223022
13700,0.524,0.8581560283687943
13705,0.524,0.8450704225352113
13710,0.52,0.8439716312056738
13715,0.518,0.85
13720,0.516,0.8428571428571429
13725,0.51,0.8214285714285714
13730,0.514,0.8098591549295775
13735,0.514,0.8098591549295775
13740,0.516,0.8041958041958042
13745,0.514,0.7847222222222222
13750,0.516,0.7551020408163265
13755,0.518,0.738255033557047
13760,0.518,0.7266666666666667
13765,0.512,0.7297297297297297
13770,0.512,0.7181208053691275
13775,0.516,0.7086092715231788
13780,0.512,0.7181208053691275
13785,0.512,0.6842105263157895
13790,0.518,0.6818181818181818
13795,0.512,0.6842105263157895
13800,0.512,0.6842105263157895
13805,0.506,0.6754966887417219
13810,0.502,0.6733333333333333
13815,0.506,0.6866666666666666
13820,0.508,0.6933333333333334
13825,0.512,0.695364238410596
